metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric,sample_tags
krakend.go.threads,gauge,,,,Number of OS threads created.,0,krakend,,,
krakend.http_client.duration.bucket,count,,second,,HTTP client request duration distribution.,0,krakend,,,
krakend.http_client.duration.count,count,,,,Total count of HTTP client requests.,0,krakend,,,
krakend.http_client.duration.sum,count,,second,,Total sum of HTTP client request durations.,0,krakend,,,
krakend.http_client.request_canceled.count,count,,,,Total number of canceled HTTP client requests.,0,krakend,,,
krakend.http_client.request_dns_duration.bucket,count,,second,,Duration of DNS resolution for HTTP client requests.,0,krakend,,,
krakend.http_client.request_dns_duration.count,count,,,,Number of DNS resolution for HTTP client requests.,0,krakend,,,
krakend.http_client.request_dns_duration.sum,count,,second,,Total duration of DNS resolution for HTTP client requests.,0,krakend,,,
krakend.http_client.request_failed.count,count,,,,Total number of failed HTTP client requests.,0,krakend,,,
krakend.http_client.request_get_conn_duration.bucket,count,,second,,Duration of getting a connection for an HTTP client request.,0,krakend,,,
krakend.http_client.request_get_conn_duration.count,count,,,,Number of attempts to get a connection for HTTP client requests.,0,krakend,,,
krakend.http_client.request_get_conn_duration.sum,count,,second,,Total duration of getting connections for HTTP client requests.,0,krakend,,,
krakend.http_client.request_read_errors.count,count,,,,Total number of errors reading the response body.,0,krakend,,,
krakend.http_client.request_size.count,count,,byte,,Total size of HTTP client requests.,0,krakend,,,
krakend.http_client.request_started.count,count,,,,Total number of started HTTP client requests.,0,krakend,,,
krakend.http_client.request_timedout.count,count,,,,Total number of timed out HTTP client requests.,0,krakend,,,
krakend.http_client.request_tls_duration.bucket,count,,second,,Duration of TLS handshake for HTTP client requests.,0,krakend,,,
krakend.http_client.request_tls_duration.count,count,,,,Number of TLS handshakes for HTTP client requests.,0,krakend,,,
krakend.http_client.request_tls_duration.sum,count,,second,,Total duration of TLS handshakes for HTTP client requests.,0,krakend,,,
krakend.http_client.response_no_content_length.count,count,,,,Total number of HTTP client responses with no content length.,0,krakend,,,
krakend.http_client.response_read_size.count,count,,byte,,Total size of HTTP client responses read.,0,krakend,,,
krakend.http_client.response_read_size_hist.bucket,count,,byte,,Histogram of HTTP client response read sizes.,0,krakend,,,
krakend.http_client.response_read_size_hist.count,count,,,,Histogram of HTTP client response read sizes.,0,krakend,,,
krakend.http_client.response_read_size_hist.sum,count,,byte,,Histogram of HTTP client response read sizes.,0,krakend,,,
krakend.http_client.response_read_time_hist_seconds.bucket,count,,second,,Histogram of HTTP client response read times.,0,krakend,,,
krakend.http_client.response_read_time_hist_seconds.count,count,,,,Histogram of HTTP client response read times.,0,krakend,,,
krakend.http_client.response_read_time_hist_seconds.sum,count,,second,,Histogram of HTTP client response read times.,0,krakend,,,
krakend.http_client.response_read_time_seconds.count,count,,second,,Total time spent reading HTTP client responses.,0,krakend,,,
krakend.http_server.duration.bucket,count,,second,,Duration of HTTP server requests.,0,krakend,,,
krakend.http_server.duration.count,count,,,,Duration of HTTP server requests.,0,krakend,,,
krakend.http_server.duration.sum,count,,second,,Duration of HTTP server requests.,0,krakend,,,
krakend.http_server.response_size.bucket,count,,byte,,Size of HTTP server responses.,0,krakend,,,
krakend.http_server.response_size.count,count,,,,Size of HTTP server responses.,0,krakend,,,
krakend.http_server.response_size.sum,count,,byte,,Size of HTTP server responses.,0,krakend,,,
krakend.otel_scope_info,gauge,,,,Instrumentation Scope metadata.,0,krakend,,,
krakend.process.cpu_seconds.count,count,,second,,Total user and system CPU time spent in seconds.,0,krakend,,,
krakend.process.max_fds,gauge,,,,Maximum number of open file descriptors.,0,krakend,,,
krakend.process.network_receive_bytes.count,count,,byte,,Number of bytes received by the process over the network.,0,krakend,,,
krakend.process.network_transmit_bytes.count,count,,byte,,Number of bytes sent by the process over the network.,0,krakend,,,
krakend.process.open_fds,gauge,,,,Number of open file descriptors.,0,krakend,,,
krakend.process.resident_memory_bytes,gauge,,byte,,Resident memory size in bytes.,0,krakend,,,
krakend.process.start_time_seconds,gauge,,second,,Start time of the process since unix epoch in seconds.,0,krakend,,,
krakend.process.virtual_memory_bytes,gauge,,byte,,Virtual memory size in bytes.,0,krakend,,,
krakend.process.virtual_memory_max_bytes,gauge,,byte,,Maximum amount of virtual memory available in bytes.,0,krakend,,,
krakend.proxy_duration.bucket,count,,second,,Duration of proxy requests.,0,krakend,,,
krakend.proxy_duration.count,count,,,,Duration of proxy requests.,0,krakend,,,
krakend.proxy_duration.sum,count,,second,,Duration of proxy requests.,0,krakend,,,
krakend.telemetry.metrics.processed.count,count,,,,Number of metrics processed by the integration.,0,krakend,,,
