metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
mapr.cldb.cluster_diskspace_used,gauge,10,gibibyte,,The amount of MapR disks used in GB.,-1,mapr,,
mapr.cldb.cluster_memory_capacity,gauge,10,mebibyte,,The memory capacity in MB.,0,mapr,,
mapr.cldb.cluster_memory_used,gauge,10,mebibyte,,The amount of used memory in MB.,-1,mapr,,
mapr.cldb.containers,gauge,10,container,,The number of containers currently in the cluster.,0,mapr,,
mapr.cldb.containers_created,count,10,container,,The cumulative number of containers created in the cluster. This value includes containers that have been deleted.,0,mapr,,
mapr.cldb.containers_unusable,gauge,10,container,,The number of containers that are no longer usable. The CLDB marks a container as unusable when the node that stores the container is offline for 1 hour or more.,-1,mapr,,
mapr.cldb.disk_space_available,gauge,10,gibibyte,,The amount of disk space available in GB.,1,mapr,,
mapr.cldb.nodes_in_cluster,gauge,10,node,,The number of nodes in the cluster.,0,mapr,,
mapr.cldb.nodes_offline,gauge,10,node,,The number of nodes in the cluster that are offline.,-1,mapr,,
mapr.cldb.rpc_received,count,10,operation,,The number of RPCs received.,0,mapr,,
mapr.cldb.rpcs_failed,count,10,operation,,The number of RPCs failed.,-1,mapr,,
mapr.cldb.storage_pools_cluster,gauge,10,,,The number of storage pools.,0,mapr,,
mapr.cldb.storage_pools_offline,gauge,10,,,The number of offline storage pools.,-1,mapr,,
mapr.cldb.volumes,gauge,10,volume,,"The number of volumes created, including system volumes.",0,mapr,,
mapr.db.append_bytes,count,10,byte,,The number of bytes written by append RPCs,0,mapr,,
mapr.db.append_rpcrows,count,10,object,,The number of rows written by append RPCs,0,mapr,,
mapr.db.append_rpcs,count,10,operation,,The number of MapR Database append RPCs completed,0,mapr,,
mapr.db.cdc.pending_bytes,gauge,10,byte,,The number of bytes of CDC data remaining to be sent,0,mapr,,
mapr.db.cdc.sent_bytes,count,10,byte,,The number of bytes of CDC data sent,0,mapr,,
mapr.db.checkandput_bytes,count,10,byte,,The number of bytes written by check and put RPCs,0,mapr,,
mapr.db.checkandput_rpcrows,count,10,object,,The number of rows written by check and put RPCs,0,mapr,,
mapr.db.checkandput_rpcs,count,10,operation,,The number of MapR Database check and put RPCs completed,0,mapr,,
mapr.db.flushes,count,10,flush,,The number of flushes that reorganize data from bucket files (unsorted data) to spill files (sorted data) when the bucket size exceeds a threshold.,0,mapr,,
mapr.db.forceflushes,count,10,flush,,The number of flushes that reorganize data from bucket files (unsorted data) to spill files (sorted data) when the in-memory bucket file cache fills up.,0,mapr,,
mapr.db.fullcompacts,count,10,operation,,The number of compactions that combine multiple MapR Database data files containing sorted data (known as spills) into a single spill file.,0,mapr,,
mapr.db.get_bytes,count,10,byte,,The number of bytes read by get RPCs,0,mapr,,
mapr.db.get_currpcs,gauge,10,operation,,The number of MapR Database get RPCs in progress,0,mapr,,
mapr.db.get_readrows,count,10,object,,The number of rows read by get RPCs,0,mapr,,
mapr.db.get_resprows,count,10,object,,The number of rows returned from get RPCs,0,mapr,,
mapr.db.get_rpcs,count,10,operation,,The number of MapR database get RPCs completed,0,mapr,,
mapr.db.increment_bytes,count,10,byte,,The number of bytes written by increment RPCs,0,mapr,,
mapr.db.increment_rpcrows,count,10,object,,The number of rows written by increment RPCs,0,mapr,,
mapr.db.increment_rpcs,count,10,operation,,The number of MapR Database increment RPCs completed,0,mapr,,
mapr.db.index.pending_bytes,gauge,60,byte,,The number of bytes of secondary index data remaining to be sent,0,mapr,,
mapr.db.minicompacts,count,10,operation,,The number of compactions that combine multiple small data files containing sorted data (known as spills) into a single spill file.,0,mapr,,
mapr.db.put_bytes,count,10,byte,,The number of bytes written by put RPCs,0,mapr,,
mapr.db.put_currpcs,gauge,10,operation,,The number of MapR Database put RPCs in progress,0,mapr,,
mapr.db.put_readrows,count,10,object,,The number of rows read by put RPCs,0,mapr,,
mapr.db.put_rpcrows,count,10,object,,The number of rows written by put RPCs. Each MapR Database put RPC can include multiple put rows.,0,mapr,,
mapr.db.put_rpcs,count,10,operation,,The number of MapR Database put RPCs completed,0,mapr,,
mapr.db.repl.pending_bytes,gauge,10,byte,,The number of bytes of replication data remaining to be sent,0,mapr,,
mapr.db.repl.sent_bytes,count,10,byte,,The number of bytes sent to replicate data,0,mapr,,
mapr.db.scan_bytes,count,10,byte,,The number of bytes read by scan RPCs,0,mapr,,
mapr.db.scan_currpcs,gauge,10,operation,,The number of MapR Database scan RPCs in progress,0,mapr,,
mapr.db.scan_readrows,count,10,object,,The number of rows read by scan RPCs,0,mapr,,
mapr.db.scan_resprows,count,10,object,,The number of rows returned from scan RPCs.,0,mapr,,
mapr.db.scan_rpcs,count,10,operation,,The number of MapR Database scan RPCs completed,0,mapr,,
mapr.db.table.latency,gauge,60,millisecond,,"The latency of RPC operations on tables,represented as a histogram. Endpoints identify histogram bucket boundaries.",-1,mapr,,
mapr.db.table.read_bytes,count,60,byte,,The number of bytes read from tables,0,mapr,,
mapr.db.table.read_rows,count,60,object,,The number of rows read from tables,0,mapr,,
mapr.db.table.resp_rows,count,60,object,,The number of rows returned from tables,0,mapr,,
mapr.db.table.rpcs,count,60,operation,,The number of RPC calls completed on tables,0,mapr,,
mapr.db.table.value_cache_hits,count,60,operation,,The number of MapR Database operations on tables that utilized the MapR Database value cache,0,mapr,,
mapr.db.table.value_cache_lookups,count,60,operation,,The number of MapR Database operations on tables that performed a lookup on the MapR Database value cache,0,mapr,,
mapr.db.table.write_bytes,count,60,byte,,The number of bytes written to tables,0,mapr,,
mapr.db.table.write_rows,count,60,object,,The number of rows written to tables,0,mapr,,
mapr.db.ttlcompacts,count,10,operation,,The number of compactions that result in reclamation of disk space due to removal of stale data.,0,mapr,,
mapr.db.updateandget_bytes,count,10,byte,,The number of bytes written by update and get RPCs,0,mapr,,
mapr.db.updateandget_rpcrows,count,10,object,,The number of rows written by update and get RPCs,0,mapr,,
mapr.db.updateandget_rpcs,count,10,operation,,The number of MapR Database update and get RPCs completed,0,mapr,,
mapr.db.valuecache_hits,count,10,operation,,The number of MapR Database operations that utilized the MapR Database value cache,0,mapr,,
mapr.db.valuecache_lookups,count,10,operation,,The number of MapR Database operations that performed a lookup on the MapR Database value cache,0,mapr,,
mapr.db.valuecache_usedSize,gauge,10,mebibyte,,The MapR Database value cache size in MB,0,mapr,,
mapr.drill.allocator_root_peak,gauge,10,byte,,The peak amount of memory used in bytes by the internal memory allocator.,0,mapr,,
mapr.drill.allocator_root_used,gauge,10,byte,,The amount of memory used in bytes by the internal memory allocator.,0,mapr,,
mapr.drill.blocked_count,gauge,10,thread,,The number of threads that are blocked because they are waiting for a monitor lock.,0,mapr,,
mapr.drill.count,gauge,10,thread,,The number of live threads (including both daemon and non-daemon threads).,0,mapr,,
mapr.drill.fd_usage,gauge,10,,,The ratio of used to total file descriptors.,0,mapr,,
mapr.drill.fragments_running,gauge,10,byte,,The number of query fragments currently running in the drillbit.,0,mapr,,
mapr.drill.heap_used,gauge,10,byte,,The amount of heap memory used in bytes by the JVM.,0,mapr,,
mapr.drill.non_heap_used,gauge,10,byte,,The amount of non-heap memory used in bytes by the JVM.,0,mapr,,
mapr.drill.queries_completed,count,10,byte,,"The number of completed, canceled or failed queries for which this drillbit is the foreman.",0,mapr,,
mapr.drill.queries_running,gauge,10,byte,,The number of running queries for which this drillbit is the foreman.,0,mapr,,
mapr.drill.runnable_count,gauge,10,thread,,The number of threads executing in the JVM.,0,mapr,,
mapr.drill.waiting_count,gauge,10,thread,,The number of threads that are waiting to be executed. This can occur when a thread must wait for another thread to perform an action before proceeding.,0,mapr,,
mapr.fs.bulk_writes,count,10,write,,The number of bulk-write operations. Bulk-write operations occur when the MapR filesystem container master aggregates multiple file writes from one or more clients into one RPC before replicating the writes.,0,mapr,,
mapr.fs.bulk_writesbytes,count,10,byte,,The number of bytes written by bulk-write operations. Bulk-write operations occur when the MapR filesystem container master aggregates multiple file writes from one or more clients into one RPC before replicating the writes.,0,mapr,,
mapr.fs.kvstore_delete,count,10,operation,,The number of delete operations on key-value store files which are used by the CLDB and MapR database.,0,mapr,,
mapr.fs.kvstore_insert,count,10,operation,,The number of insert operations on key-value store files which are used by the CLDB and MapR database.,0,mapr,,
mapr.fs.kvstore_lookup,count,10,operation,,The number of lookup operations on key-value store files which are used by the CLDB and MapR database.,0,mapr,,
mapr.fs.kvstore_scan,count,10,operation,,The number of scan operations on key-value store files which are used by the CLDB and MapR database.,0,mapr,,
mapr.fs.local_readbytes,count,10,byte,,The number of bytes read by applications that are running on the MapR filesystem node.,0,mapr,,
mapr.fs.local_reads,count,10,read,,The number of file read operations by applications that are running on the MapR filesystem node.,0,mapr,,
mapr.fs.local_writebytes,count,10,byte,,The number of bytes written by applications that are running on the MapR filesystem node.,0,mapr,,
mapr.fs.local_writes,count,10,operation,,The number of file write operations by applications that are running on the MapR filesystem node.,0,mapr,,
mapr.fs.read_bytes,count,10,mebibyte,,The amount of data read remotely in MB.,0,mapr,,
mapr.fs.read_cachehits,count,10,hit,,The number of cache hits for file reads. This value includes pages that the MapR filesystem populates using readahead mechanism.,0,mapr,,
mapr.fs.read_cachemisses,count,10,miss,,The number of cache misses for file read operations.,0,mapr,,
mapr.fs.reads,count,10,read,,The number of remote reads.,0,mapr,,
mapr.fs.statstype_create,count,10,operation,,The number of file create operations.,0,mapr,,
mapr.fs.statstype_lookup,count,10,operation,,The number of lookup operations.,0,mapr,,
mapr.fs.statstype_read,count,10,read,,The number of file read operations.,0,mapr,,
mapr.fs.statstype_write,count,10,write,,The number of file write operations.,0,mapr,,
mapr.fs.write_bytes,count,10,mebibyte,,The amount of data written remotely in MB.,0,mapr,,
mapr.fs.writes,count,10,write,,The number of remote writes.,0,mapr,,
mapr.io.read_bytes,gauge,10,mebibyte,,The number of MB read from disk.,0,mapr,,
mapr.io.reads,gauge,10,read,,The number of MapR Filesystem disk read operations.,0,mapr,,
mapr.io.write_bytes,count,10,mebibyte,,The number of MB written to disk.,0,mapr,,
mapr.io.writes,count,10,write,,The number of MapR Filesystem disk write operations.,0,mapr,,
mapr.metrics.submitted,gauge,,,,Number of metrics submitted every check run.,0,mapr,,
mapr.process.context_switch_involuntary,count,10,operation,,The number of involuntary context switches for MapR processes.,0,mapr,,
mapr.process.context_switch_voluntary,count,10,process,,The number of voluntary context switches for MapR processes.,0,mapr,,
mapr.process.cpu_percent,gauge,10,percent,,The percentage of CPU used for MapR processes.,0,mapr,,
mapr.process.cpu_time.syst,count,10,second,,The amount of time measured in seconds that the process has been in kernel mode.,0,mapr,,
mapr.process.cpu_time.user,count,10,second,,The amount of time measured in seconds that the process has been in user mode,0,mapr,,
mapr.process.data,gauge,10,mebibyte,,The amount memory in MB used by the data segments of MapR processes.,0,mapr,,
mapr.process.disk_octets.read,count,10,byte,,The number of bytes read from disk for MapR processes.,0,mapr,,
mapr.process.disk_octets.write,count,10,byte,,The number of bytes written to disk for MapR processes.,0,mapr,,
mapr.process.disk_ops.read,count,10,read,,The number of read operations for MapR processes.,0,mapr,,
mapr.process.disk_ops.write,count,10,write,,The number of write operations for MapR processes.,0,mapr,,
mapr.process.mem_percent,gauge,10,percent,,The percentage of total system memory (not capped by MapR processes) used for MapR processes.,0,mapr,,
mapr.process.page_faults.majflt,count,10,error,,The number of major MapR process faults that required loading a memory page from disk.,0,mapr,,
mapr.process.page_faults.minflt,count,10,error,,The number of minor MapR process faults that required loading a memory page from disk.,0,mapr,,
mapr.process.rss,gauge,10,mebibyte,,The actual amount of memory in MB used by MapR processes.,0,mapr,,
mapr.process.vm,gauge,10,mebibyte,,The amount of virtual memory in MB used by MapR processes.,0,mapr,,
mapr.rpc.bytes_recd,count,10,byte,,The number of bytes received by the MapR Filesystem over RPC.,0,mapr,,
mapr.rpc.bytes_sent,count,10,byte,,The number of bytes sent by the MapR filesystem over RPC.,0,mapr,,
mapr.rpc.calls_recd,count,10,message,,The number of RPC calls received by the MapR filesystem.,0,mapr,,
mapr.streams.listen_bytes,count,10,mebibyte,,The number of megabytes consumed by Streams messages.,0,mapr,,
mapr.streams.listen_currpcs,gauge,10,object,,The number of concurrent Stream consumer RPCs.,0,mapr,,
mapr.streams.listen_msgs,count,10,object,,The number of Streams messages read by the consumer.,0,mapr,,
mapr.streams.listen_rpcs,count,10,object,,The number of Streams consumer RPCs.,0,mapr,,
mapr.streams.produce_bytes,count,10,mebibyte,,The number of megabytes produced by Streams messages.,0,mapr,,
mapr.streams.produce_msgs,count,10,object,,The number of Streams messages produced.,0,mapr,,
mapr.streams.produce_rpcs,count,10,object,,The number of Streams producer RPCs.,0,mapr,,
mapr.topology.disks_total_capacity,gauge,60,gibibyte,,The disk capacity in gigabytes.,0,mapr,,
mapr.topology.disks_used_capacity,gauge,60,gibibyte,,The amount disk space used in gigabytes.,0,mapr,,
mapr.topology.utilization,gauge,60,percent,,The aggregate percentage of CPU utilization.,0,mapr,,
mapr.volmetrics.read_latency,gauge,10,millisecond,,The per volume read latency in milliseconds,-1,mapr,,
mapr.volmetrics.read_ops,count,10,operation,,A count of the read operations per volume,0,mapr,,
mapr.volmetrics.read_throughput,gauge,10,kibibyte,second,The per volume read throughput in KB,0,mapr,,
mapr.volmetrics.write_latency,gauge,10,millisecond,,The per volume write latency in milliseconds,-1,mapr,,
mapr.volmetrics.write_ops,count,10,operation,,A count of the write operations per volume,0,mapr,,
mapr.volmetrics.write_throughput,gauge,10,kibibyte,second,The per volume write throughput in KB,0,mapr,,
mapr.volume.logical_used,gauge,10,mebibyte,,The number of MBs used for logical volumes before compression is applied to the files.,0,mapr,,
mapr.volume.quota,gauge,10,mebibyte,,The number of megabytes(MB) used for volume quota.,0,mapr,,
mapr.volume.snapshot_used,gauge,10,mebibyte,,The number of MBs used for snapshots.,0,mapr,,
mapr.volume.total_used,gauge,10,mebibyte,,The number of MB used for volumes and snapshots.,0,mapr,,
mapr.volume.used,gauge,10,mebibyte,,The number of MB used for volumes after compression is applied to the files.,0,mapr,,
