metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric,sample_tags
lustre.job_stats.set_info.sumsq,gauge,,,,Sum of squares for set_info operation times per job,0,lustre,job set_info sumsq,,
lustre.job_stats.setattr.count,count,,,,Number of setattr operation samples per job,0,lustre,job setattr count,,
lustre.job_stats.setattr.max,gauge,,microsecond,,Maximum setattr operation time per job,0,lustre,job setattr max,,
lustre.job_stats.setattr.min,gauge,,microsecond,,Minimum setattr operation time per job,0,lustre,job setattr min,,
lustre.job_stats.setattr.sum,gauge,,microsecond,,Total setattr operation time per job,0,lustre,job setattr sum,,
lustre.job_stats.setattr.sumsq,gauge,,,,Sum of squares for setattr operation times per job,0,lustre,job setattr sumsq,,
lustre.job_stats.setxattr.count,count,,,,Number of setxattr operation samples per job,0,lustre,job setxattr count,,
lustre.job_stats.setxattr.max,gauge,,microsecond,,Maximum setxattr operation time per job,0,lustre,job setxattr max,,
lustre.job_stats.setxattr.min,gauge,,microsecond,,Minimum setxattr operation time per job,0,lustre,job setxattr min,,
lustre.job_stats.setxattr.sum,gauge,,microsecond,,Total setxattr operation time per job,0,lustre,job setxattr sum,,
lustre.job_stats.setxattr.sumsq,gauge,,,,Sum of squares for setxattr operation times per job,0,lustre,job setxattr sumsq,,
lustre.job_stats.statfs.count,count,,,,Number of filesystem statistics operation samples per job,0,lustre,job statfs count,,
lustre.job_stats.statfs.max,gauge,,microsecond,,Maximum statfs operation time per job,0,lustre,job statfs max,,
lustre.job_stats.statfs.min,gauge,,microsecond,,Minimum statfs operation time per job,0,lustre,job statfs min,,
lustre.job_stats.statfs.sum,gauge,,microsecond,,Total statfs operation time per job,0,lustre,job statfs sum,,
lustre.job_stats.statfs.sumsq,gauge,,,,Sum of squares for statfs operation times per job,0,lustre,job statfs sumsq,,
lustre.job_stats.sync.count,count,,,,Number of sync operation samples per job,0,lustre,job sync count,,
lustre.job_stats.sync.max,gauge,,microsecond,,Maximum sync operation time per job,0,lustre,job sync max,,
lustre.job_stats.sync.min,gauge,,microsecond,,Minimum sync operation time per job,0,lustre,job sync min,,
lustre.job_stats.sync.sum,gauge,,microsecond,,Total sync operation time per job,0,lustre,job sync sum,,
lustre.job_stats.sync.sumsq,gauge,,,,Sum of squares for sync operation times per job,0,lustre,job sync sumsq,,
lustre.job_stats.unlink.count,count,,,,Number of unlink operation samples per job,0,lustre,job unlink count,,
lustre.job_stats.unlink.max,gauge,,microsecond,,Maximum unlink operation time per job,0,lustre,job unlink max,,
lustre.job_stats.unlink.min,gauge,,microsecond,,Minimum unlink operation time per job,0,lustre,job unlink min,,
lustre.job_stats.unlink.sum,gauge,,microsecond,,Total unlink operation time per job,0,lustre,job unlink sum,,
lustre.job_stats.unlink.sumsq,gauge,,,,Sum of squares for unlink operation times per job,0,lustre,job unlink sumsq,,
lustre.job_stats.write.count,count,,,,Number of write operation samples per job,0,lustre,job write count,,
lustre.job_stats.write.max,gauge,,microsecond,,Maximum write operation time per job,0,lustre,job write max,,
lustre.job_stats.write.min,gauge,,microsecond,,Minimum write operation time per job,0,lustre,job write min,,
lustre.job_stats.write.sum,gauge,,microsecond,,Total write operation time per job,0,lustre,job write sum,,
lustre.job_stats.write.sumsq,gauge,,,,Sum of squares for write operation times per job,0,lustre,job write sumsq,,
lustre.job_stats.write_bytes.bucket,count,,,,Histogram bucket of write bytes samples per job,0,lustre,job write_bytes count,,
lustre.job_stats.write_bytes.count,count,,,,Number of write bytes samples per job,0,lustre,job write_bytes count,,
lustre.job_stats.write_bytes.max,gauge,,byte,,Maximum bytes written per job,0,lustre,job write_bytes max,,
lustre.job_stats.write_bytes.min,gauge,,byte,,Minimum bytes written per job,0,lustre,job write_bytes min,,
lustre.job_stats.write_bytes.sum,gauge,,byte,,Total bytes written per job,0,lustre,job write_bytes sum,,
lustre.job_stats.write_bytes.sumsq,gauge,,,,Sum of squares for bytes written per job,0,lustre,job write_bytes sumsq,,
lustre.ldlm.namespaces.pool.cancel_rate.count,count,,,,Number of lock cancel rate samples,0,lustre,ldlm pool cancel_rate count,,
lustre.ldlm.namespaces.pool.cancel_rate.max,rate,,lock,second,Maximum lock cancel rate,0,lustre,ldlm pool cancel_rate max,,
lustre.ldlm.namespaces.pool.cancel_rate.min,rate,,lock,second,Minimum lock cancel rate,0,lustre,ldlm pool cancel_rate min,,
lustre.ldlm.namespaces.pool.cancel_rate.sum,rate,,lock,second,Total lock cancel rate,0,lustre,ldlm pool cancel_rate sum,,
lustre.ldlm.namespaces.pool.grant_plan.count,count,,,,Number of lock grant plan samples,0,lustre,ldlm pool grant_plan count,,
lustre.ldlm.namespaces.pool.grant_plan.max,rate,,lock,second,Maximum planned lock grants per second,0,lustre,ldlm pool grant_plan max,,
lustre.ldlm.namespaces.pool.grant_plan.min,rate,,lock,second,Minimum planned lock grants per second,0,lustre,ldlm pool grant_plan min,,
lustre.ldlm.namespaces.pool.grant_plan.sum,rate,,lock,second,Total planned lock grants per second,0,lustre,ldlm pool grant_plan sum,,
lustre.ldlm.namespaces.pool.grant_rate.count,count,,,,Number of lock grant rate samples,0,lustre,ldlm pool grant_rate count,,
lustre.ldlm.namespaces.pool.grant_rate.max,rate,,lock,second,Maximum lock grant rate,0,lustre,ldlm pool grant_rate max,,
lustre.ldlm.namespaces.pool.grant_rate.min,rate,,lock,second,Minimum lock grant rate,0,lustre,ldlm pool grant_rate min,,
lustre.ldlm.namespaces.pool.grant_rate.sum,rate,,lock,second,Total lock grant rate,0,lustre,ldlm pool grant_rate sum,,
lustre.ldlm.namespaces.pool.granted.count,count,,,,Number of granted less cancelled lock samples,0,lustre,ldlm pool granted count,,
lustre.ldlm.namespaces.pool.granted.max,gauge,,lock,,Maximum granted less cancelled locks,0,lustre,ldlm pool granted max,,
lustre.ldlm.namespaces.pool.granted.min,gauge,,lock,,Minimum granted less cancelled locks,0,lustre,ldlm pool granted min,,
lustre.ldlm.namespaces.pool.granted.sum,gauge,,lock,,Total granted less cancelled locks,0,lustre,ldlm pool granted sum,,
lustre.ldlm.namespaces.pool.recalc_freed.count,count,,,,Number of locks that have been freed samples,0,lustre,ldlm pool recalc_freed count,,
lustre.ldlm.namespaces.pool.recalc_freed.max,gauge,,lock,,Maximum locks that have been freed,0,lustre,ldlm pool recalc_freed max,,
lustre.ldlm.namespaces.pool.recalc_freed.min,gauge,,lock,,Minimum locks that have been freed,0,lustre,ldlm pool recalc_freed min,,
lustre.ldlm.namespaces.pool.recalc_freed.sum,gauge,,lock,,Total locks that have been freed,0,lustre,ldlm pool recalc_freed sum,,
lustre.ldlm.namespaces.pool.recalc_timing.count,count,,,,Number of seconds spent locked samples,0,lustre,ldlm pool recalc_timing count,,
lustre.ldlm.namespaces.pool.recalc_timing.max,gauge,,second,,Maximum seconds spent locked,0,lustre,ldlm pool recalc_timing max,,
lustre.ldlm.namespaces.pool.recalc_timing.min,gauge,,second,,Minimum seconds spent locked,0,lustre,ldlm pool recalc_timing min,,
lustre.ldlm.namespaces.pool.recalc_timing.sum,gauge,,second,,Total seconds spent locked,0,lustre,ldlm pool recalc_timing sum,,
lustre.ldlm.namespaces.pool.slv.count,count,,,,Number of accesses to the server lock volume,0,lustre,ldlm pool slv count,,
lustre.ldlm.namespaces.pool.slv.max,gauge,,second,,Maximum server lock volume value,0,lustre,ldlm pool slv max,,
lustre.ldlm.namespaces.pool.slv.min,gauge,,second,,Minimum server lock volume value,0,lustre,ldlm pool slv min,,
lustre.ldlm.namespaces.pool.slv.sum,gauge,,second,,Total server lock volume value,0,lustre,ldlm pool slv sum,,
lustre.ldlm.namespaces.pool.slv.sumsq,gauge,,,,Sum of squares for server lock volume values,0,lustre,ldlm pool slv sumsq,,
lustre.ldlm.services.ldlm_bl_callback.count,count,,,,Number of ldlm_bl_callback samples in LDLM services,0,lustre,ldlm_bl_callback count,,
lustre.ldlm.services.ldlm_bl_callback.max,gauge,,microsecond,,Maximum LDLM blocking callback processing time,0,lustre,ldlm_bl_callback max,,
lustre.ldlm.services.ldlm_bl_callback.min,gauge,,microsecond,,Minimum LDLM blocking callback processing time,0,lustre,ldlm_bl_callback min,,
lustre.ldlm.services.ldlm_bl_callback.sum,gauge,,microsecond,,Total LDLM blocking callback processing time,0,lustre,ldlm_bl_callback sum,,
lustre.ldlm.services.ldlm_bl_callback.sumsq,gauge,,,,Sum of squares for LDLM blocking callback processing times,0,lustre,ldlm_bl_callback sumsq,,
lustre.ldlm.services.ldlm_cancel.count,count,,,,Number of ldlm_cancel samples in LDLM services,0,lustre,ldlm_cancel count,,
lustre.ldlm.services.ldlm_cancel.max,gauge,,microsecond,,Maximum LDLM lock cancellation processing time,0,lustre,ldlm_cancel max,,
lustre.ldlm.services.ldlm_cancel.min,gauge,,microsecond,,Minimum LDLM lock cancellation processing time,0,lustre,ldlm_cancel min,,
lustre.ldlm.services.ldlm_cancel.sum,gauge,,microsecond,,Total LDLM lock cancellation processing time,0,lustre,ldlm_cancel sum,,
lustre.ldlm.services.ldlm_cancel.sumsq,gauge,,,,Sum of squares for LDLM lock cancellation processing times,0,lustre,ldlm_cancel sumsq,,
lustre.ldlm.services.req_active.count,count,,,,Number of req_active samples in LDLM services,0,lustre,req_active count,,
lustre.ldlm.services.req_active.max,gauge,,request,,Maximum number of active requests in LDLM services,0,lustre,req_active max,,
lustre.ldlm.services.req_active.min,gauge,,request,,Minimum number of active requests in LDLM services,0,lustre,req_active min,,
lustre.ldlm.services.req_active.sum,gauge,,request,,Total number of active requests in LDLM services,0,lustre,req_active sum,,
lustre.ldlm.services.req_active.sumsq,gauge,,,,Sum of squares for active requests in LDLM services,0,lustre,req_active sumsq,,
lustre.ldlm.services.req_qdepth.count,count,,,,Number of req_qdepth samples in LDLM services,0,lustre,req_qdepth count,,
lustre.ldlm.services.req_qdepth.max,gauge,,request,,Maximum request queue depth in LDLM services,0,lustre,req_qdepth max,,
lustre.ldlm.services.req_qdepth.min,gauge,,request,,Minimum request queue depth in LDLM services,0,lustre,req_qdepth min,,
lustre.ldlm.services.req_qdepth.sum,gauge,,request,,Total request queue depth in LDLM services,0,lustre,req_qdepth sum,,
lustre.ldlm.services.req_qdepth.sumsq,gauge,,,,Sum of squares for request queue depth in LDLM services,0,lustre,req_qdepth sumsq,,
lustre.ldlm.services.req_timeout.count,count,,,,Number of req_timeout samples in LDLM services,0,lustre,req_timeout count,,
lustre.ldlm.services.req_timeout.max,gauge,,second,,Maximum request timeout in LDLM services,0,lustre,req_timeout max,,
lustre.ldlm.services.req_timeout.min,gauge,,second,,Minimum request timeout in LDLM services,0,lustre,req_timeout min,,
lustre.ldlm.services.req_timeout.sum,gauge,,second,,Total request timeout in LDLM services,0,lustre,req_timeout sum,,
lustre.ldlm.services.req_timeout.sumsq,gauge,,,,Sum of squares for request timeout in LDLM services,0,lustre,req_timeout sumsq,,
lustre.ldlm.services.req_waittime.count,count,,,,Number of req_waittime samples in LDLM services,0,lustre,req_waittime count,,
lustre.ldlm.services.req_waittime.max,gauge,,microsecond,,Maximum request wait time in LDLM services,0,lustre,req_waittime max,,
lustre.ldlm.services.req_waittime.min,gauge,,microsecond,,Minimum request wait time in LDLM services,0,lustre,req_waittime min,,
lustre.ldlm.services.req_waittime.sum,gauge,,microsecond,,Total request wait time in LDLM services,0,lustre,req_waittime sum,,
lustre.ldlm.services.req_waittime.sumsq,gauge,,microsecond,,Sum of squares for request wait times in LDLM services,0,lustre,req_waittime sumsq,,
lustre.ldlm.services.reqbuf_avail.count,count,,,,Number of request buffer availability samples in LDLM services,0,lustre,reqbuf_avail count,,
lustre.ldlm.services.reqbuf_avail.max,gauge,,buffer,,Maximum request buffer availability in LDLM services,0,lustre,reqbuf_avail max,,
lustre.ldlm.services.reqbuf_avail.min,gauge,,buffer,,Minimum request buffer availability in LDLM services,0,lustre,reqbuf_avail min,,
lustre.ldlm.services.reqbuf_avail.sum,gauge,,buffer,,Total request buffer availability in LDLM services,0,lustre,reqbuf_avail sum,,
lustre.ldlm.services.reqbuf_avail.sumsq,gauge,,,,Sum of squares for request buffer availability in LDLM services,0,lustre,reqbuf_avail sumsq,,
lustre.mdc.ldlm_cancel.count,count,,,,Number of LDLM cancel operations from MDC,0,lustre,mdc ldlm cancel count,,
lustre.mdc.ldlm_cancel.max,gauge,,microsecond,,Maximum LDLM cancel operation time from MDC,0,lustre,mdc ldlm cancel max,,
lustre.mdc.ldlm_cancel.min,gauge,,microsecond,,Minimum LDLM cancel operation time from MDC,0,lustre,mdc ldlm cancel min,,
lustre.mdc.ldlm_cancel.sum,gauge,,microsecond,,Total LDLM cancel operation time from MDC,0,lustre,mdc ldlm cancel sum,,
lustre.mdc.ldlm_cancel.sumsq,gauge,,,,Sum of squares for LDLM cancel operation times from MDC,0,lustre,mdc ldlm cancel sumsq,,
lustre.mdc.ldlm_ibits_enqueue.count,count,,,,Number of LDLM intent-bit enqueue operations from MDC,0,lustre,mdc ldlm ibits enqueue count,,
lustre.mdc.ldlm_ibits_enqueue.max,gauge,,microsecond,,Maximum LDLM intent-bit enqueue operation time from MDC,0,lustre,mdc ldlm ibits enqueue max,,
lustre.mdc.ldlm_ibits_enqueue.min,gauge,,microsecond,,Minimum LDLM intent-bit enqueue operation time from MDC,0,lustre,mdc ldlm ibits enqueue min,,
lustre.mdc.ldlm_ibits_enqueue.sum,gauge,,microsecond,,Total LDLM intent-bit enqueue operation time from MDC,0,lustre,mdc ldlm ibits enqueue sum,,
lustre.mdc.ldlm_ibits_enqueue.sumsq,gauge,,,,Sum of squares for LDLM intent-bit enqueue operation times from MDC,0,lustre,mdc ldlm ibits enqueue sumsq,,
lustre.mdc.llog_origin_handle_next_block.count,count,,,,Number of Lustre log next block operations from MDC,0,lustre,mdc llog next block count,,
lustre.mdc.llog_origin_handle_next_block.max,gauge,,microsecond,,Maximum Lustre log next block operation time from MDC,0,lustre,mdc llog next block max,,
lustre.mdc.llog_origin_handle_next_block.min,gauge,,microsecond,,Minimum Lustre log next block operation time from MDC,0,lustre,mdc llog next block min,,
lustre.mdc.llog_origin_handle_next_block.sum,gauge,,microsecond,,Total Lustre log next block operation time from MDC,0,lustre,mdc llog next block sum,,
lustre.mdc.llog_origin_handle_next_block.sumsq,gauge,,,,Sum of squares for Lustre log next block operation times from MDC,0,lustre,mdc llog next block sumsq,,
lustre.mdc.llog_origin_handle_open.count,count,,,,Number of Lustre log open operations from MDC,0,lustre,mdc llog open count,,
lustre.mdc.llog_origin_handle_open.max,gauge,,microsecond,,Maximum Lustre log open operation time from MDC,0,lustre,mdc llog open max,,
lustre.mdc.llog_origin_handle_open.min,gauge,,microsecond,,Minimum Lustre log open operation time from MDC,0,lustre,mdc llog open min,,
lustre.mdc.llog_origin_handle_open.sum,gauge,,microsecond,,Total Lustre log open operation time from MDC,0,lustre,mdc llog open sum,,
lustre.mdc.llog_origin_handle_open.sumsq,gauge,,,,Sum of squares for Lustre log open operation times from MDC,0,lustre,mdc llog open sumsq,,
lustre.mdc.llog_origin_handle_read_header.count,count,,,,Number of Lustre log read header operations from MDC,0,lustre,mdc llog read header count,,
lustre.mdc.llog_origin_handle_read_header.max,gauge,,microsecond,,Maximum Lustre log read header operation time from MDC,0,lustre,mdc llog read header max,,
lustre.mdc.llog_origin_handle_read_header.min,gauge,,microsecond,,Minimum Lustre log read header operation time from MDC,0,lustre,mdc llog read header min,,
lustre.mdc.llog_origin_handle_read_header.sum,gauge,,microsecond,,Total Lustre log read header operation time from MDC,0,lustre,mdc llog read header sum,,
lustre.mdc.llog_origin_handle_read_header.sumsq,gauge,,,,Sum of squares for Lustre log read header operation times from MDC,0,lustre,mdc llog read header sumsq,,
lustre.mdc.mds_close.count,count,,,,Number of MDS close operations from MDC,0,lustre,mdc mds close count,,
lustre.mdc.mds_close.max,gauge,,microsecond,,Maximum MDS close operation time from MDC,0,lustre,mdc mds close max,,
lustre.mdc.mds_close.min,gauge,,microsecond,,Minimum MDS close operation time from MDC,0,lustre,mdc mds close min,,
lustre.mdc.mds_close.sum,gauge,,microsecond,,Total MDS close operation time from MDC,0,lustre,mdc mds close sum,,
lustre.mdc.mds_close.sumsq,gauge,,,,Sum of squares for MDS close operation times from MDC,0,lustre,mdc mds close sumsq,,
lustre.mdc.mds_connect.count,count,,,,Number of MDS connect operations from MDC,0,lustre,mdc mds connect count,,
lustre.mdc.mds_connect.max,gauge,,microsecond,,Maximum MDS connect operation time from MDC,0,lustre,mdc mds connect max,,
lustre.mdc.mds_connect.min,gauge,,microsecond,,Minimum MDS connect operation time from MDC,0,lustre,mdc mds connect min,,
lustre.mdc.mds_connect.sum,gauge,,microsecond,,Total MDS connect operation time from MDC,0,lustre,mdc mds connect sum,,
lustre.mdc.mds_connect.sumsq,gauge,,,,Sum of squares for MDS connect operation times from MDC,0,lustre,mdc mds connect sumsq,,
lustre.mdc.mds_get_root.count,count,,,,Number of MDS get root operations from MDC,0,lustre,mdc mds get root count,,
lustre.mdc.mds_get_root.max,gauge,,microsecond,,Maximum MDS get root operation time from MDC,0,lustre,mdc mds get root max,,
lustre.mdc.mds_get_root.min,gauge,,microsecond,,Minimum MDS get root operation time from MDC,0,lustre,mdc mds get root min,,
lustre.mdc.mds_get_root.sum,gauge,,microsecond,,Total MDS get root operation time from MDC,0,lustre,mdc mds get root sum,,
lustre.mdc.mds_get_root.sumsq,gauge,,,,Sum of squares for MDS get root operation times from MDC,0,lustre,mdc mds get root sumsq,,
lustre.mdc.mds_getattr.count,count,,,,Number of MDS getattr operations from MDC,0,lustre,mdc mds getattr count,,
lustre.mdc.mds_getattr.max,gauge,,microsecond,,Maximum MDS getattr operation time from MDC,0,lustre,mdc mds getattr max,,
lustre.mdc.mds_getattr.min,gauge,,microsecond,,Minimum MDS getattr operation time from MDC,0,lustre,mdc mds getattr min,,
lustre.mdc.mds_getattr.sum,gauge,,microsecond,,Total MDS getattr operation time from MDC,0,lustre,mdc mds getattr sum,,
lustre.mdc.mds_getattr.sumsq,gauge,,,,Sum of squares for MDS getattr operation times from MDC,0,lustre,mdc mds getattr sumsq,,
lustre.mdc.mds_getattr_lock.count,count,,,,Number of MDS getattr lock operations from MDC,0,lustre,mdc mds getattr lock count,,
lustre.mdc.mds_getattr_lock.max,gauge,,microsecond,,Maximum MDS getattr lock operation time from MDC,0,lustre,mdc mds getattr lock max,,
lustre.mdc.mds_getattr_lock.min,gauge,,microsecond,,Minimum MDS getattr lock operation time from MDC,0,lustre,mdc mds getattr lock min,,
lustre.mdc.mds_getattr_lock.sum,gauge,,microsecond,,Total MDS getattr lock operation time from MDC,0,lustre,mdc mds getattr lock sum,,
lustre.mdc.mds_getattr_lock.sumsq,gauge,,,,Sum of squares for MDS getattr lock operation times from MDC,0,lustre,mdc mds getattr lock sumsq,,
lustre.mdc.mds_getxattr.count,count,,,,Number of MDS getxattr operations from MDC,0,lustre,mdc mds getxattr count,,
lustre.mdc.mds_getxattr.max,gauge,,microsecond,,Maximum MDS getxattr operation time from MDC,0,lustre,mdc mds getxattr max,,
lustre.mdc.mds_getxattr.min,gauge,,microsecond,,Minimum MDS getxattr operation time from MDC,0,lustre,mdc mds getxattr min,,
lustre.mdc.mds_getxattr.sum,gauge,,microsecond,,Total MDS getxattr operation time from MDC,0,lustre,mdc mds getxattr sum,,
lustre.mdc.mds_getxattr.sumsq,gauge,,,,Sum of squares for MDS getxattr operation times from MDC,0,lustre,mdc mds getxattr sumsq,,
lustre.mdc.mds_hsm_state_set.count,count,,,,Number of MDS Hierarchical Storage Management state set operations from MDC,0,lustre,mdc mds hsm state set count,,
lustre.mdc.mds_hsm_state_set.max,gauge,,microsecond,,Maximum MDS Hierarchical Storage Management state set operation time from MDC,0,lustre,mdc mds hsm state set max,,
lustre.mdc.mds_hsm_state_set.min,gauge,,microsecond,,Minimum MDS Hierarchical Storage Management state set operation time from MDC,0,lustre,mdc mds hsm state set min,,
lustre.mdc.mds_hsm_state_set.sum,gauge,,microsecond,,Total MDS Hierarchical Storage Management state set operation time from MDC,0,lustre,mdc mds hsm state set sum,,
lustre.mdc.mds_hsm_state_set.sumsq,gauge,,,,Sum of squares for MDS Hierarchical Storage Management state set operation times from MDC,0,lustre,mdc mds hsm state set sumsq,,
lustre.mdc.mds_readpage.count,count,,,,Number of MDS readpage operations from MDC,0,lustre,mdc mds readpage count,,
lustre.mdc.mds_readpage.max,gauge,,microsecond,,Maximum MDS readpage operation time from MDC,0,lustre,mdc mds readpage max,,
lustre.mdc.mds_readpage.min,gauge,,microsecond,,Minimum MDS readpage operation time from MDC,0,lustre,mdc mds readpage min,,
lustre.mdc.mds_readpage.sum,gauge,,microsecond,,Total MDS readpage operation time from MDC,0,lustre,mdc mds readpage sum,,
lustre.mdc.mds_readpage.sumsq,gauge,,,,Sum of squares for MDS readpage operation times from MDC,0,lustre,mdc mds readpage sumsq,,
lustre.mdc.mds_statfs.count,count,,,,Number of MDS statfs operations from MDC,0,lustre,mdc mds statfs count,,
lustre.mdc.mds_statfs.max,gauge,,microsecond,,Maximum MDS statfs operation time from MDC,0,lustre,mdc mds statfs max,,
lustre.mdc.mds_statfs.min,gauge,,microsecond,,Minimum MDS statfs operation time from MDC,0,lustre,mdc mds statfs min,,
lustre.mdc.mds_statfs.sum,gauge,,microsecond,,Total MDS statfs operation time from MDC,0,lustre,mdc mds statfs sum,,
lustre.mdc.mds_statfs.sumsq,gauge,,,,Sum of squares for MDS statfs operation times from MDC,0,lustre,mdc mds statfs sumsq,,
lustre.mdc.mds_sync.count,count,,,,Number of MDS sync operations from MDC,0,lustre,mdc mds sync count,,
lustre.mdc.mds_sync.max,gauge,,microsecond,,Maximum MDS sync operation time from MDC,0,lustre,mdc mds sync max,,
lustre.mdc.mds_sync.min,gauge,,microsecond,,Minimum MDS sync operation time from MDC,0,lustre,mdc mds sync min,,
lustre.mdc.mds_sync.sum,gauge,,microsecond,,Total MDS sync operation time from MDC,0,lustre,mdc mds sync sum,,
lustre.mdc.mds_sync.sumsq,gauge,,,,Sum of squares for MDS sync operation times from MDC,0,lustre,mdc mds sync sumsq,,
lustre.mdc.obd_ping.count,count,,,,Number of OBD ping operations from MDC,0,lustre,mdc obd ping count,,
lustre.mdc.obd_ping.max,gauge,,microsecond,,Maximum OBD ping operation time from MDC,0,lustre,mdc obd ping max,,
lustre.mdc.obd_ping.min,gauge,,microsecond,,Minimum OBD ping operation time from MDC,0,lustre,mdc obd ping min,,
lustre.mdc.obd_ping.sum,gauge,,microsecond,,Total OBD ping operation time from MDC,0,lustre,mdc obd ping sum,,
lustre.mdc.obd_ping.sumsq,gauge,,,,Sum of squares for OBD ping operation times from MDC,0,lustre,mdc obd ping sumsq,,
lustre.mdc.ost_set_info.count,count,,,,Number of OST set info operations from MDC,0,lustre,mdc ost set info count,,
lustre.mdc.ost_set_info.max,gauge,,microsecond,,Maximum OST set info operation time from MDC,0,lustre,mdc ost set info max,,
lustre.mdc.ost_set_info.min,gauge,,microsecond,,Minimum OST set info operation time from MDC,0,lustre,mdc ost set info min,,
lustre.mdc.ost_set_info.sum,gauge,,microsecond,,Total OST set info operation time from MDC,0,lustre,mdc ost set info sum,,
lustre.mdc.ost_set_info.sumsq,gauge,,,,Sum of squares for OST set info operation times from MDC,0,lustre,mdc ost set info sumsq,,
lustre.mdc.req_active.count,count,,,,Number of active requests from MDC,0,lustre,mdc req active count,,
lustre.mdc.req_active.max,gauge,,,,Maximum number of active requests from MDC,0,lustre,mdc req active max,,
lustre.mdc.req_active.min,gauge,,,,Minimum number of active requests from MDC,0,lustre,mdc req active min,,
lustre.mdc.req_active.sum,gauge,,,,Total number of active requests from MDC,0,lustre,mdc req active sum,,
lustre.mdc.req_active.sumsq,gauge,,,,Sum of squares for active requests from MDC,0,lustre,mdc req active sumsq,,
lustre.mdc.req_waittime.count,count,,,,Number of request wait time measurements from MDC,0,lustre,mdc req waittime count,,
lustre.mdc.req_waittime.max,gauge,,microsecond,,Maximum request wait time from MDC,0,lustre,mdc req waittime max,,
lustre.mdc.req_waittime.min,gauge,,microsecond,,Minimum request wait time from MDC,0,lustre,mdc req waittime min,,
lustre.mdc.req_waittime.sum,gauge,,microsecond,,Total request wait time from MDC,0,lustre,mdc req waittime sum,,
lustre.mdc.req_waittime.sumsq,gauge,,,,Sum of squares for request wait times from MDC,0,lustre,mdc req waittime sumsq,,
lustre.mdc.seq_query.count,count,,,,Number of sequence query operations from MDC,0,lustre,mdc seq query count,,
lustre.mdc.seq_query.max,gauge,,microsecond,,Maximum sequence query operation time from MDC,0,lustre,mdc seq query max,,
lustre.mdc.seq_query.min,gauge,,microsecond,,Minimum sequence query operation time from MDC,0,lustre,mdc seq query min,,
lustre.mdc.seq_query.sum,gauge,,microsecond,,Total sequence query operation time from MDC,0,lustre,mdc seq query sum,,
lustre.mdc.seq_query.sumsq,gauge,,,,Sum of squares for sequence query operation times from MDC,0,lustre,mdc seq query sumsq,,
lustre.mds.mdt.exports.close.count,count,,,,Number of close operations from MDT exports,0,lustre,mds exports close count,,
lustre.mds.mdt.exports.close.max,gauge,,microsecond,,Maximum close operation time from MDT exports,0,lustre,mds exports close max,,
lustre.mds.mdt.exports.close.min,gauge,,microsecond,,Minimum close operation time from MDT exports,0,lustre,mds exports close min,,
lustre.mds.mdt.exports.close.sum,gauge,,microsecond,,Total close operation time from MDT exports,0,lustre,mds exports close sum,,
lustre.mds.mdt.exports.close.sumsq,gauge,,,,Sum of squares for close operation times from MDT exports,0,lustre,mds exports close sumsq,,
lustre.mds.mdt.exports.crossdir_rename.count,count,,,,Number of cross-directory rename operations from MDT exports,0,lustre,mds exports crossdir rename count,,
lustre.mds.mdt.exports.crossdir_rename.max,gauge,,microsecond,,Maximum cross-directory rename operation time from MDT exports,0,lustre,mds exports crossdir rename max,,
lustre.mds.mdt.exports.crossdir_rename.min,gauge,,microsecond,,Minimum cross-directory rename operation time from MDT exports,0,lustre,mds exports crossdir rename min,,
lustre.mds.mdt.exports.crossdir_rename.sum,gauge,,microsecond,,Total cross-directory rename operation time from MDT exports,0,lustre,mds exports crossdir rename sum,,
lustre.mds.mdt.exports.crossdir_rename.sumsq,gauge,,,,Sum of squares for cross-directory rename operation times from MDT exports,0,lustre,mds exports crossdir rename sumsq,,
lustre.mds.mdt.exports.getattr.count,count,,,,Number of getattr operations from MDT exports,0,lustre,mds exports getattr count,,
lustre.mds.mdt.exports.getattr.max,gauge,,microsecond,,Maximum getattr operation time from MDT exports,0,lustre,mds exports getattr max,,
lustre.mds.mdt.exports.getattr.min,gauge,,microsecond,,Minimum getattr operation time from MDT exports,0,lustre,mds exports getattr min,,
lustre.mds.mdt.exports.getattr.sum,gauge,,microsecond,,Total getattr operation time from MDT exports,0,lustre,mds exports getattr sum,,
lustre.mds.mdt.exports.getattr.sumsq,gauge,,,,Sum of squares for getattr operation times from MDT exports,0,lustre,mds exports getattr sumsq,,
lustre.mds.mdt.exports.getxattr.count,count,,,,Number of getxattr operations from MDT exports,0,lustre,mds exports getxattr count,,
lustre.mds.mdt.exports.getxattr.max,gauge,,microsecond,,Maximum getxattr operation time from MDT exports,0,lustre,mds exports getxattr max,,
lustre.mds.mdt.exports.getxattr.min,gauge,,microsecond,,Minimum getxattr operation time from MDT exports,0,lustre,mds exports getxattr min,,
lustre.mds.mdt.exports.getxattr.sum,gauge,,microsecond,,Total getxattr operation time from MDT exports,0,lustre,mds exports getxattr sum,,
lustre.mds.mdt.exports.getxattr.sumsq,gauge,,,,Sum of squares for getxattr operation times from MDT exports,0,lustre,mds exports getxattr sumsq,,
lustre.mds.mdt.exports.mkdir.count,count,,,,Number of mkdir operations from MDT exports,0,lustre,mds exports mkdir count,,
