metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name
system.cgroups.mem.limit.max,gauge,,byte,,Max value of system.cgroups.mem.limit. Ordinarily this value will not change,0,cgroup,mem limit max
system.cgroups.mem.limit.median,gauge,,byte,,Median value of system.cgroups.mem.limit. Ordinarily this value will not change,0,cgroup,mem limit median
system.cgroups.mem.sw_limit,gauge,,byte,,"The swap + memory limit for the cgroup, if set",0,cgroup,mem + sw limit
system.cgroups.mem.sw_limit.95percentile,gauge,,byte,,95th percentile of system.cgroups.mem.sw_limit. Ordinarily this value will not change,0,cgroup,mem + sw limit 95%
system.cgroups.mem.sw_limit.avg,gauge,,byte,,Average value of system.cgroups.mem.sw_limit. Ordinarily this value will not change,0,cgroup,mem + sw limit avg
system.cgroups.mem.sw_limit.count,rate,,sample,second,The rate that the value of system.cgroups.mem.sw_limit was sampled,0,cgroup,mem + sw limit count
system.cgroups.mem.sw_limit.max,gauge,,byte,,Max value of system.cgroups.mem.sw_limit. Ordinarily this value will not change,0,cgroup,mem + sw limit max
system.cgroups.mem.sw_limit.median,gauge,,byte,,Median value of system.cgroups.mem.sw_limit. Ordinarily this value will not change,0,cgroup,mem + sw limit median
system.cgroups.mem.soft_limit,gauge,,byte,,"The memory reservation limit for the cgroup, if set",0,cgroup,mem soft limit
system.cgroups.mem.soft_limit.95percentile,gauge,,byte,,95th percentile of system.cgroups.mem.soft_limit. Ordinarily this value will not change,0,cgroup,soft limit 95%
system.cgroups.mem.soft_limit.avg,gauge,,byte,,Average value of system.cgroups.mem.soft_limit. Ordinarily this value will not change,0,cgroup,soft limit avg
system.cgroups.mem.soft_limit.count,rate,,sample,second,The rate that the value of system.cgroups.mem.soft_limit was sampled,0,cgroup,soft limit count
system.cgroups.mem.soft_limit.max,gauge,,byte,,Max value of system.cgroups.mem.soft_limit. Ordinarily this value will not change,0,cgroup,soft limit max
system.cgroups.mem.soft_limit.median,gauge,,byte,,Median value of system.cgroups.mem.soft_limit. Ordinarily this value will not change,0,cgroup,soft limit median
system.cgroups.mem.in_use,gauge,,fraction,,"The fraction of used memory to available memory, IF THE LIMIT IS SET",0,cgroup,mem in use
system.cgroups.mem.in_use.95percentile,gauge,,fraction,,95th percentile of system.cgroups.mem.in_use,0,cgroup,mem in use 95%
system.cgroups.mem.in_use.avg,gauge,,fraction,,Average value of system.cgroups.mem.in_use,0,cgroup,mem in use avg
system.cgroups.mem.in_use.count,rate,,sample,second,The rate that the value of system.cgroups.mem.in_use was sampled,0,cgroup,mem in use count
system.cgroups.mem.in_use.max,gauge,,fraction,,Max value of system.cgroups.mem.in_use,0,cgroup,mem in use max
system.cgroups.mem.in_use.median,gauge,,fraction,,Median value of system.cgroups.mem.in_use,0,cgroup,mem in use median
system.cgroups.mem.sw_in_use,gauge,,fraction,,"The fraction of used swap + memory to available swap + memory, if the limit is set",0,cgroup,mem + sw in use
system.cgroups.mem.sw_in_use.95percentile,gauge,,fraction,,95th percentile of system.cgroups.mem.sw_in_use,0,cgroup,mem + sw in use 95%
system.cgroups.mem.sw_in_use.avg,gauge,,fraction,,Average value of system.cgroups.mem.sw_in_use,0,cgroup,mem + sw in use avg
system.cgroups.mem.sw_in_use.count,rate,,sample,second,The rate that the value of system.cgroups.mem.sw_in_use was sampled,0,cgroup,mem + sw in use count
system.cgroups.mem.sw_in_use.max,gauge,,fraction,,Max value of system.cgroups.mem.sw_in_use,0,cgroup,mem + sw in use max
system.cgroups.mem.sw_in_use.median,gauge,,fraction,,Median value of system.cgroups.mem.sw_in_use,0,cgroup,mem + sw in use median
system.cgroups.io.read_bytes,gauge,,byte,second,Bytes read per second from disk by the processes of the cgroup,0,cgroup,io read
system.cgroups.io.read_bytes.95percentile,gauge,,byte,second,95th percentile of system.cgroups.io.read_bytes,0,cgroup,io read 95%
system.cgroups.io.read_bytes.avg,gauge,,byte,second,Average value of system.cgroups.io.read_bytes,0,cgroup,io read avg
system.cgroups.io.read_bytes.count,rate,,sample,second,The rate that the value of system.cgroups.io.read_bytes was sampled,0,cgroup,io read count
system.cgroups.io.read_bytes.max,gauge,,byte,second,Max value of system.cgroups.io.read_bytes,0,cgroup,io read max
system.cgroups.io.read_bytes.median,gauge,,byte,second,Median value of system.cgroups.io.read_bytes,0,cgroup,io read median
system.cgroups.io.write_bytes,gauge,,byte,second,Bytes written per second to disk by the processes of the cgroup,0,cgroup,io write
system.cgroups.io.write_bytes.95percentile,gauge,,byte,second,95th percentile of system.cgroups.io.write_bytes,0,cgroup,io write 95%
system.cgroups.io.write_bytes.avg,gauge,,byte,second,Average value of system.cgroups.io.write_bytes,0,cgroup,io write avg
system.cgroups.io.write_bytes.count,rate,,sample,second,The rate that the value of system.cgroups.io.write_bytes was sampled,0,cgroup,io write count
system.cgroups.io.write_bytes.max,gauge,,byte,second,Max value of system.cgroups.io.write_bytes,0,cgroup,io write max
system.cgroups.io.write_bytes.median,gauge,,byte,second,Median value of system.cgroups.io.write_bytes,0,cgroup,io write median
