metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name
mongodb.usage.insert.countps,rate,,commit,,Number of inserts per second,0,mongodb,
mongodb.usage.insert.count,gauge,,commit,,Number of inserts since server start (deprecated),0,mongodb,
mongodb.usage.insert.time,gauge,,microsecond,,Total time spent performing inserts in microseconds,-1,mongodb,
mongodb.usage.queries.countps,rate,,query,,Number of queries per second,0,mongodb,
mongodb.usage.queries.count,gauge,,query,,Number of queries since server start (deprecated),0,mongodb,
mongodb.usage.queries.time,gauge,,microsecond,,Total time spent performing queries in microseconds,-1,mongodb,
mongodb.usage.readLock.countps,rate,,lock,,Number of read locks per second,0,mongodb,
mongodb.usage.readLock.count,gauge,,lock,,Number of read locks since server start (deprecated),0,mongodb,
mongodb.usage.readLock.time,gauge,,microsecond,,Total time spent performing read locks in microseconds,-1,mongodb,
mongodb.usage.remove.countps,rate,,commit,,Number of removes per second,0,mongodb,
mongodb.usage.remove.count,gauge,,commit,,Number of removes since server start (deprecated),0,mongodb,
mongodb.usage.remove.time,gauge,,microsecond,,Total time spent performing removes in microseconds,-1,mongodb,
mongodb.usage.total.countps,rate,,command,,Number of operations per second,0,mongodb,
mongodb.usage.total.count,gauge,,command,,Number of operations since server start (deprecated),0,mongodb,
mongodb.usage.total.time,gauge,,microsecond,,Total time spent performing operations in microseconds,-1,mongodb,
mongodb.usage.update.countps,rate,,commit,,Number of updates per second,0,mongodb,
mongodb.usage.update.count,gauge,,commit,,Number of updates since server start (deprecated),0,mongodb,
mongodb.usage.update.time,gauge,,microsecond,,Total time spent performing updates in microseconds,-1,mongodb,
mongodb.usage.writeLock.countps,rate,,lock,,Number of write locks per second,0,mongodb,
mongodb.usage.writeLock.count,gauge,,lock,,Number of write locks since server start (deprecated),0,mongodb,
mongodb.usage.writeLock.time,gauge,,microsecond,,Total time spent performing write locks in microseconds,-1,mongodb,
