metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric,sample_tags
temporal.server.archiver.client.visibility.inline_archive_attempt.count,count,,,,,0,temporal,archiver client visibility inline archive attempt count,,
temporal.server.archiver.client.visibility.inline_archive_failure.count,count,,,,,0,temporal,archiver client visibility inline archive failure count,,
temporal.server.archiver.client.visibility.request.count,count,,,,,0,temporal,archiver client visibility request count,,
temporal.server.archiver.coroutine.started.count,count,,,,,0,temporal,archiver coroutine started count,,
temporal.server.archiver.coroutine.stopped.count,count,,,,,0,temporal,archiver coroutine stopped count,,
temporal.server.archiver.delete.failed_all_retries.count,count,,,,,0,temporal,archiver delete failed all retries count,,
temporal.server.archiver.delete.success.count,count,,,,,0,temporal,archiver delete success count,,
temporal.server.archiver.delete.with_retries.latency.bucket,count,,,,,0,temporal,archiver delete with retries latency bucket,,
temporal.server.archiver.delete.with_retries.latency.count,count,,,,,0,temporal,archiver delete with retries latency count,,
temporal.server.archiver.delete.with_retries.latency.sum,count,,millisecond,,,0,temporal,archiver delete with retries latency sum,,
temporal.server.archiver.handle_all_requests_latency.bucket,count,,,,,0,temporal,archiver handle all requests latency bucket,,
temporal.server.archiver.handle_all_requests_latency.count,count,,,,,0,temporal,archiver handle all requests latency count,,
temporal.server.archiver.handle_all_requests_latency.sum,count,,millisecond,,,0,temporal,archiver handle all requests latency sum,,
temporal.server.archiver.handle_history.request.latency.bucket,count,,,,,0,temporal,archiver handle history request latency bucket,,
temporal.server.archiver.handle_history.request.latency.count,count,,,,,0,temporal,archiver handle history request latency count,,
temporal.server.archiver.handle_history.request.latency.sum,count,,millisecond,,,0,temporal,archiver handle history request latency sum,,
temporal.server.archiver.handle_visibility.failed_all_retries.count,count,,,,,0,temporal,archiver handle visibility failed all retries count,,
temporal.server.archiver.handle_visibility.request.latency.bucket,count,,,,,0,temporal,archiver handle visibility request latency bucket,,
temporal.server.archiver.handle_visibility.request.latency.count,count,,,,,0,temporal,archiver handle visibility request latency count,,
temporal.server.archiver.handle_visibility.request.latency.sum,count,,millisecond,,,0,temporal,archiver handle visibility request latency sum,,
temporal.server.archiver.handle_visibility.success.count,count,,,,,0,temporal,archiver handle visibility success count,,
temporal.server.archiver.non_retryable_error.count,count,,,,,0,temporal,archiver non retryable error count,,
temporal.server.archiver.num_handled_requests.count,count,,,,,0,temporal,archiver num handled requests count,,
temporal.server.archiver.num_pumped_requests.count,count,,,,,0,temporal,archiver num pumped requests count,,
temporal.server.archiver.pump.signal_channel_closed.count,count,,,,,0,temporal,archiver pump signal channel closed count,,
temporal.server.archiver.pump.signal_threshold.count,count,,,,,0,temporal,archiver pump signal threshold count,,
temporal.server.archiver.pump.timeout.count,count,,,,,0,temporal,archiver pump timeout count,,
temporal.server.archiver.pump.timeout_without_signals.count,count,,,,,0,temporal,archiver pump timeout without signals count,,
temporal.server.archiver.pumped_not_equal_handled.count,count,,,,,0,temporal,archiver pumped not equal handled count,,
temporal.server.archiver.started.count,count,,,,,0,temporal,archiver started count,,
temporal.server.archiver.stopped.count,count,,,,,0,temporal,archiver stopped count,,
temporal.server.archiver.upload.failed_all_retries.count,count,,,,,0,temporal,archiver upload failed all retries count,,
temporal.server.archiver.upload.success.count,count,,,,,0,temporal,archiver upload success count,,
temporal.server.archiver.upload.with_retries.latency.bucket,count,,,,,0,temporal,archiver upload with retries latency bucket,,
temporal.server.archiver.upload.with_retries.latency.count,count,,,,,0,temporal,archiver upload with retries latency count,,
temporal.server.archiver.upload.with_retries.latency.sum,count,,millisecond,,,0,temporal,archiver upload with retries latency sum,,
temporal.server.archiver.workflow.started.count,count,,,,,0,temporal,archiver workflow started count,,
temporal.server.archiver.workflow.stopping.count,count,,,,,0,temporal,archiver workflow stopping count,,
temporal.server.asyncmatch.latency.bucket,count,,,,Distribution of latencies from creation to delivery for async matched tasks. ,0,temporal,asyncmatch latency bucket,,
temporal.server.asyncmatch.latency.count,count,,,,Count of latencies from creation to delivery for async matched tasks.,0,temporal,asyncmatch latency count,,
temporal.server.asyncmatch.latency.sum,count,,millisecond,,Sum of time latencies creation to delivery for async matched tasks.,0,temporal,asyncmatch latency sum,,
temporal.server.auto_reset_point.corruption.count,count,,,,,0,temporal,auto reset point corruption count,,
temporal.server.auto_reset_points.exceed_limit.count,count,,,,,0,temporal,auto reset points exceed limit count,,
temporal.server.batchable_task.batch_count,gauge,,,,,0,temporal,batchable task batch count,,
temporal.server.batcher.operation_errors.count,count,,,,,0,temporal,batcher operation errors count,,
temporal.server.batcher.processor_errors.count,count,,,,,0,temporal,batcher processor errors count,,
temporal.server.batcher.processor_requests.count,count,,,,,0,temporal,batcher processor requests count,,
temporal.server.buffer_replication_tasks.bucket,count,,,,,0,temporal,buffer replication tasks bucket,,
temporal.server.buffer_replication_tasks.count,count,,,,,0,temporal,buffer replication tasks count,,
temporal.server.buffer_replication_tasks.sum,count,,millisecond,,,0,temporal,buffer replication tasks sum,,
temporal.server.buffer_throttle.count,count,,,,,0,temporal,buffer throttle count,,
temporal.server.buffered_events.bucket,count,,,,,0,temporal,buffered events bucket,,
temporal.server.buffered_events.count,count,,,,,0,temporal,buffered events count,,
temporal.server.buffered_events.size.bucket,count,,,,,0,temporal,buffered events size bucket,,
temporal.server.buffered_events.size.count,count,,,,,0,temporal,buffered events size count,,
temporal.server.buffered_events.size.sum,count,,byte,,,0,temporal,buffered events size sum,,
temporal.server.buffered_events.sum,count,,,,,0,temporal,buffered events sum,,
temporal.server.cache.errors.count,count,,,,,0,temporal,cache errors count,,
temporal.server.cache.latency.bucket,count,,,,,0,temporal,cache latency bucket,,
temporal.server.cache.latency.count,count,,,,,0,temporal,cache latency count,,
temporal.server.cache.latency.sum,count,,millisecond,,,0,temporal,cache latency sum,,
temporal.server.cache.miss.count,count,,,,,0,temporal,cache miss count,,
temporal.server.cache.pinned_usage,gauge,,,,,0,temporal,cache pinned usage,,
temporal.server.cache.requests.count,count,,,,,0,temporal,cache requests count,,
temporal.server.cache.size,gauge,,,,,0,temporal,cache size,,
temporal.server.cache.ttl.bucket,count,,,,,0,temporal,cache ttl bucket,,
temporal.server.cache.ttl.count,count,,,,,0,temporal,cache ttl count,,
temporal.server.cache.ttl.sum,count,,millisecond,,,0,temporal,cache ttl sum,,
temporal.server.cache.usage,gauge,,,,,0,temporal,cache usage,,
temporal.server.cache_entry.age_on_eviction.bucket,count,,,,,0,temporal,cache entry age on eviction bucket,,
temporal.server.cache_entry.age_on_eviction.count,count,,,,,0,temporal,cache entry age on eviction count,,
temporal.server.cache_entry.age_on_eviction.sum,count,,millisecond,,,0,temporal,cache entry age on eviction sum,,
temporal.server.cache_entry.age_on_get.bucket,count,,,,,0,temporal,cache entry age on get bucket,,
temporal.server.cache_entry.age_on_get.count,count,,,,,0,temporal,cache entry age on get count,,
temporal.server.cache_entry.age_on_get.sum,count,,millisecond,,,0,temporal,cache entry age on get sum,,
temporal.server.cancel_activity_command.count,count,,,,,0,temporal,cancel activity command count,,
temporal.server.cancel_external_workflow_command.count,count,,,,,0,temporal,cancel external workflow command count,,
temporal.server.cancel_timer_command.count,count,,,,,0,temporal,cancel timer command count,,
temporal.server.cancel_workflow_command.count,count,,,,,0,temporal,cancel workflow command count,,
temporal.server.cassandra.init_session.latency.bucket,count,,,,,0,temporal,cassandra init session latency bucket,,
temporal.server.cassandra.init_session.latency.count,count,,,,,0,temporal,cassandra init session latency count,,
temporal.server.cassandra.init_session.latency.sum,count,,millisecond,,,0,temporal,cassandra init session latency sum,,
temporal.server.cassandra.session_refresh.failures.count,count,,,,,0,temporal,cassandra session refresh failures count,,
temporal.server.catchup.ready_shard_count,gauge,,,,,0,temporal,catchup ready shard count,,
temporal.server.certificates.expired,gauge,,,,,0,temporal,certificates expired,,
temporal.server.certificates.expiring,gauge,,,,,0,temporal,certificates expiring,,
temporal.server.chasm.total_size.bucket,count,,,,,0,temporal,chasm total size bucket,,
temporal.server.chasm.total_size.count,count,,,,,0,temporal,chasm total size count,,
temporal.server.chasm.total_size.sum,count,,byte,,,0,temporal,chasm total size sum,,
temporal.server.child_info.bucket,count,,,,,0,temporal,child info bucket,,
temporal.server.child_info.count,count,,,,,0,temporal,child info count,,
temporal.server.child_info.size.bucket,count,,,,,0,temporal,child info size bucket,,
temporal.server.child_info.size.count,count,,,,,0,temporal,child info size count,,
temporal.server.child_info.size.sum,count,,byte,,,0,temporal,child info size sum,,
temporal.server.child_info.sum,count,,,,,0,temporal,child info sum,,
temporal.server.child_workflow_command.count,count,,,,,0,temporal,child workflow command count,,
temporal.server.circuit_breaker.executable_blocked.count,count,,,,,0,temporal,circuit breaker executable blocked count,,
temporal.server.client.errors.count,count,,,,An indicator for connection issues between different Server roles.,0,temporal,client errors count,,
temporal.server.client.latency.bucket,count,,,,,0,temporal,client latency bucket,,
temporal.server.client.latency.count,count,,,,,0,temporal,client latency count,,
temporal.server.client.latency.sum,count,,millisecond,,,0,temporal,client latency sum,,
temporal.server.client.redirection.errors.count,count,,,,,0,temporal,client redirection errors count,,
temporal.server.client.redirection.latency.bucket,count,,,,,0,temporal,client redirection latency bucket,,
temporal.server.client.redirection.latency.count,count,,,,,0,temporal,client redirection latency count,,
temporal.server.client.redirection.latency.sum,count,,millisecond,,,0,temporal,client redirection latency sum,,
temporal.server.client.redirection.requests.count,count,,,,,0,temporal,client redirection requests count,,
temporal.server.client.requests.count,count,,,,,0,temporal,client requests count,,
temporal.server.closed_workflow_buffer_event_counter.count,count,,,,,0,temporal,closed workflow buffer event counter count,,
temporal.server.cluster_metadata.callback.lock_latency.bucket,count,,,,,0,temporal,cluster metadata callback lock latency bucket,,
temporal.server.cluster_metadata.callback.lock_latency.count,count,,,,,0,temporal,cluster metadata callback lock latency count,,
temporal.server.cluster_metadata.callback.lock_latency.sum,count,,millisecond,,,0,temporal,cluster metadata callback lock latency sum,,
temporal.server.cluster_metadata.lock_latency.bucket,count,,,,,0,temporal,cluster metadata lock latency bucket,,
temporal.server.cluster_metadata.lock_latency.count,count,,,,,0,temporal,cluster metadata lock latency count,,
temporal.server.cluster_metadata.lock_latency.sum,count,,millisecond,,,0,temporal,cluster metadata lock latency sum,,
temporal.server.command.count,count,,,,,0,temporal,command count,,
temporal.server.complete_task_fail.count,count,,,,,0,temporal,complete task fail count,,
temporal.server.complete_workflow_command.count,count,,,,,0,temporal,complete workflow command count,,
temporal.server.complete_workflow_task_sticky.disabled.count,count,,,,,0,temporal,complete workflow task sticky disabled count,,
temporal.server.complete_workflow_task_sticky.enabled.count,count,,,,,0,temporal,complete workflow task sticky enabled count,,
temporal.server.complete_workflow_update_message.count,count,,,,,0,temporal,complete workflow update message count,,
temporal.server.concurrency_update_failure.count,count,,,,,0,temporal,concurrency update failure count,,
temporal.server.condition_failed_errors.count,count,,,,,0,temporal,condition failed errors count,,
temporal.server.consistent_query_timeout.count,count,,,,,0,temporal,consistent query timeout count,,
temporal.server.continue_as_new_command.count,count,,,,,0,temporal,continue as new command count,,
temporal.server.count_executions.failures.count,count,,,,,0,temporal,count executions failures count,,
temporal.server.dd.cluster_metadata.callback_lock.latency.bucket,count,,,,,0,temporal,dd cluster metadata callback lock latency bucket,,
temporal.server.dd.cluster_metadata.callback_lock.latency.count,count,,,,,0,temporal,dd cluster metadata callback lock latency count,,
temporal.server.dd.cluster_metadata.callback_lock.latency.sum,count,,millisecond,,,0,temporal,dd cluster metadata callback lock latency sum,,
temporal.server.dd.cluster_metadata_lock_latency.bucket,count,,,,,0,temporal,dd cluster metadata lock latency bucket,,
temporal.server.dd.cluster_metadata_lock_latency.count,count,,,,,0,temporal,dd cluster metadata lock latency count,,
temporal.server.dd.cluster_metadata_lock_latency.sum,count,,millisecond,,,0,temporal,dd cluster metadata lock latency sum,,
temporal.server.dd.current_suspected_deadlocks,gauge,,,,,0,temporal,dd current suspected deadlocks,,
temporal.server.dd.namespace_registry_lock_latency.bucket,count,,,,,0,temporal,dd namespace registry lock latency bucket,,
temporal.server.dd.namespace_registry_lock_latency.count,count,,,,,0,temporal,dd namespace registry lock latency count,,
temporal.server.dd.namespace_registry_lock_latency.sum,count,,millisecond,,,0,temporal,dd namespace registry lock latency sum,,
temporal.server.dd.shard_controller_lock_latency.bucket,count,,,,,0,temporal,dd shard controller lock latency bucket,,
temporal.server.dd.shard_controller_lock_latency.count,count,,,,,0,temporal,dd shard controller lock latency count,,
temporal.server.dd.shard_controller_lock_latency.sum,count,,millisecond,,,0,temporal,dd shard controller lock latency sum,,
temporal.server.dd.shard_io_semaphore_latency.bucket,count,,,,,0,temporal,dd shard io semaphore latency bucket,,
temporal.server.dd.shard_io_semaphore_latency.count,count,,,,,0,temporal,dd shard io semaphore latency count,,
temporal.server.dd.shard_io_semaphore_latency.sum,count,,millisecond,,,0,temporal,dd shard io semaphore latency sum,,
temporal.server.dd.shard_lock_latency.bucket,count,,,,,0,temporal,dd shard lock latency bucket,,
temporal.server.dd.shard_lock_latency.count,count,,,,,0,temporal,dd shard lock latency count,,
temporal.server.dd.shard_lock_latency.sum,count,,millisecond,,,0,temporal,dd shard lock latency sum,,
temporal.server.dd.suspected_deadlocks.count,count,,,,,0,temporal,dd suspected deadlocks count,,
temporal.server.delete_execution.failures.count,count,,,,,0,temporal,delete execution failures count,,
temporal.server.delete_execution.not_found.count,count,,,,,0,temporal,delete execution not found count,,
temporal.server.delete_executions.failure.count,count,,,,,0,temporal,delete executions failure count,,
temporal.server.delete_executions.not_found.count,count,,,,,0,temporal,delete executions not found count,,
temporal.server.delete_executions.success.count,count,,,,,0,temporal,delete executions success count,,
temporal.server.delete_namespace.failures.count,count,,,,,0,temporal,delete namespace failures count,,
temporal.server.delete_namespace.success.count,count,,,,,0,temporal,delete namespace success count,,
temporal.server.delete_namespace.workflow_failure.count,count,,,,,0,temporal,delete namespace workflow failure count,,
temporal.server.delete_namespace.workflow_success.count,count,,,,,0,temporal,delete namespace workflow success count,,
temporal.server.direct_query_dispatch.clear_stickiness.latency.bucket,count,,,,,0,temporal,direct query dispatch clear stickiness latency bucket,,
temporal.server.direct_query_dispatch.clear_stickiness.latency.count,count,,,,,0,temporal,direct query dispatch clear stickiness latency count,,
temporal.server.direct_query_dispatch.clear_stickiness.latency.sum,count,,millisecond,,,0,temporal,direct query dispatch clear stickiness latency sum,,
temporal.server.direct_query_dispatch.clear_stickiness.success.count,count,,,,,0,temporal,direct query dispatch clear stickiness success count,,
temporal.server.direct_query_dispatch.latency.bucket,count,,,,,0,temporal,direct query dispatch latency bucket,,
temporal.server.direct_query_dispatch.latency.count,count,,,,,0,temporal,direct query dispatch latency count,,
temporal.server.direct_query_dispatch.latency.sum,count,,millisecond,,,0,temporal,direct query dispatch latency sum,,
temporal.server.direct_query_dispatch.non_sticky.latency.bucket,count,,,,,0,temporal,direct query dispatch non sticky latency bucket,,
temporal.server.direct_query_dispatch.non_sticky.latency.count,count,,,,,0,temporal,direct query dispatch non sticky latency count,,
temporal.server.direct_query_dispatch.non_sticky.latency.sum,count,,millisecond,,,0,temporal,direct query dispatch non sticky latency sum,,
temporal.server.direct_query_dispatch.non_sticky.success.count,count,,,,,0,temporal,direct query dispatch non sticky success count,,
temporal.server.direct_query_dispatch.sticky.latency.bucket,count,,,,,0,temporal,direct query dispatch sticky latency bucket,,
temporal.server.direct_query_dispatch.sticky.latency.count,count,,,,,0,temporal,direct query dispatch sticky latency count,,
temporal.server.direct_query_dispatch.sticky.latency.sum,count,,millisecond,,,0,temporal,direct query dispatch sticky latency sum,,
temporal.server.direct_query_dispatch.sticky.success.count,count,,,,,0,temporal,direct query dispatch sticky success count,,
temporal.server.direct_query_dispatch.timeout_before_non_sticky.count,count,,,,,0,temporal,direct query dispatch timeout before non sticky count,,
temporal.server.dlq.message_count,gauge,,,,,0,temporal,dlq message count,,
temporal.server.dlq_writes.count,count,,,,,0,temporal,dlq writes count,,
temporal.server.duplicate_replication_events.count,count,,,,,0,temporal,duplicate replication events count,,
temporal.server.dynamic_rate_limit_multiplier,gauge,,,,,0,temporal,dynamic rate limit multiplier,,
temporal.server.dynamic_worker_pool_scheduler.active_workers,gauge,,,,,0,temporal,dynamic worker pool scheduler active workers,,
temporal.server.dynamic_worker_pool_scheduler.buffer_size,gauge,,,,,0,temporal,dynamic worker pool scheduler buffer size,,
temporal.server.dynamic_worker_pool_scheduler.dequeued_tasks.count,count,,,,,0,temporal,dynamic worker pool scheduler dequeued tasks count,,
temporal.server.dynamic_worker_pool_scheduler.enqueued_tasks.count,count,,,,,0,temporal,dynamic worker pool scheduler enqueued tasks count,,
temporal.server.dynamic_worker_pool_scheduler.rejected_tasks.count,count,,,,,0,temporal,dynamic worker pool scheduler rejected tasks count,,
temporal.server.elasticsearch.bulk_processor.bulk_request_took_latency.bucket,count,,,,,0,temporal,elasticsearch bulk processor bulk request took latency bucket,,
temporal.server.elasticsearch.bulk_processor.bulk_request_took_latency.count,count,,,,,0,temporal,elasticsearch bulk processor bulk request took latency count,,
temporal.server.elasticsearch.bulk_processor.bulk_request_took_latency.sum,count,,millisecond,,,0,temporal,elasticsearch bulk processor bulk request took latency sum,,
temporal.server.elasticsearch.bulk_processor.bulk_size.bucket,count,,,,,0,temporal,elasticsearch bulk processor bulk size bucket,,
temporal.server.elasticsearch.bulk_processor.bulk_size.count,count,,,,,0,temporal,elasticsearch bulk processor bulk size count,,
temporal.server.elasticsearch.bulk_processor.bulk_size.sum,count,,,,,0,temporal,elasticsearch bulk processor bulk size sum,,
temporal.server.elasticsearch.bulk_processor.commit.latency.bucket,count,,,,,0,temporal,elasticsearch bulk processor commit latency bucket,,
temporal.server.elasticsearch.bulk_processor.commit.latency.count,count,,,,,0,temporal,elasticsearch bulk processor commit latency count,,
temporal.server.elasticsearch.bulk_processor.commit.latency.sum,count,,millisecond,,,0,temporal,elasticsearch bulk processor commit latency sum,,
temporal.server.elasticsearch.bulk_processor.corrupted_data.count,count,,,,,0,temporal,elasticsearch bulk processor corrupted data count,,
temporal.server.elasticsearch.bulk_processor.duplicate_request.count,count,,,,,0,temporal,elasticsearch bulk processor duplicate request count,,
temporal.server.elasticsearch.bulk_processor.errors.count,count,,,,,0,temporal,elasticsearch bulk processor errors count,,
temporal.server.elasticsearch.bulk_processor.queued_requests.bucket,count,,,,,0,temporal,elasticsearch bulk processor queued requests bucket,,
temporal.server.elasticsearch.bulk_processor.queued_requests.count,count,,,,,0,temporal,elasticsearch bulk processor queued requests count,,
temporal.server.elasticsearch.bulk_processor.queued_requests.sum,count,,,,,0,temporal,elasticsearch bulk processor queued requests sum,,
temporal.server.elasticsearch.bulk_processor.request.latency.bucket,count,,,,,0,temporal,elasticsearch bulk processor request latency bucket,,
temporal.server.elasticsearch.bulk_processor.request.latency.count,count,,,,,0,temporal,elasticsearch bulk processor request latency count,,
temporal.server.elasticsearch.bulk_processor.request.latency.sum,count,,millisecond,,,0,temporal,elasticsearch bulk processor request latency sum,,
temporal.server.elasticsearch.bulk_processor.requests.count,count,,,,,0,temporal,elasticsearch bulk processor requests count,,
temporal.server.elasticsearch.bulk_processor.wait_add.latency.bucket,count,,,,,0,temporal,elasticsearch bulk processor wait add latency bucket,,
temporal.server.elasticsearch.bulk_processor.wait_add.latency.count,count,,,,,0,temporal,elasticsearch bulk processor wait add latency count,,
temporal.server.elasticsearch.bulk_processor.wait_add.latency.sum,count,,millisecond,,,0,temporal,elasticsearch bulk processor wait add latency sum,,
temporal.server.elasticsearch.bulk_processor.wait_start.latency.bucket,count,,,,,0,temporal,elasticsearch bulk processor wait start latency bucket,,
temporal.server.elasticsearch.bulk_processor.wait_start.latency.count,count,,,,,0,temporal,elasticsearch bulk processor wait start latency count,,
temporal.server.elasticsearch.bulk_processor.wait_start.latency.sum,count,,millisecond,,,0,temporal,elasticsearch bulk processor wait start latency sum,,
temporal.server.elasticsearch.bulk_processor_retries.count,count,,,,,0,temporal,elasticsearch bulk processor retries count,,
temporal.server.elasticsearch.custom_order_by_clause_counter.count,count,,,,,0,temporal,elasticsearch custom order by clause counter count,,
temporal.server.elasticsearch.document.generate_failures_counter.count,count,,,,,0,temporal,elasticsearch document generate failures counter count,,
temporal.server.elasticsearch.document.parse_failures_counter.count,count,,,,,0,temporal,elasticsearch document parse failures counter count,,
temporal.server.empty_completion_commands.count,count,,,,,0,temporal,empty completion commands count,,
temporal.server.empty_replication_events.count,count,,,,,0,temporal,empty replication events count,,
temporal.server.encounter_not_found_workflow_count.count,count,,,,,0,temporal,encounter not found workflow count count,,
temporal.server.encounter_pass_retention_workflow_count.count,count,,,,,0,temporal,encounter pass retention workflow count count,,
temporal.server.encounter_zombie_workflow_count.count,count,,,,,0,temporal,encounter zombie workflow count count,,
temporal.server.event.blob_size.bucket,count,,,,,0,temporal,event blob size bucket,,
temporal.server.event.blob_size.count,count,,,,,0,temporal,event blob size count,,
temporal.server.event.blob_size.sum,count,,byte,,,0,temporal,event blob size sum,,
temporal.server.event.reapply_skipped.count,count,,,,,0,temporal,event reapply skipped count,,
temporal.server.execution_info.size.bucket,count,,,,,0,temporal,execution info size bucket,,
temporal.server.execution_info.size.count,count,,,,,0,temporal,execution info size count,,
temporal.server.execution_info.size.sum,count,,byte,,,0,temporal,execution info size sum,,
temporal.server.execution_state.size.bucket,count,,,,,0,temporal,execution state size bucket,,
temporal.server.execution_state.size.count,count,,,,,0,temporal,execution state size count,,
temporal.server.execution_state.size.sum,count,,byte,,,0,temporal,execution state size sum,,
temporal.server.executions_outstanding,gauge,,,,,0,temporal,executions outstanding,,
temporal.server.executor.deferred.count,count,,,,,0,temporal,executor deferred count,,
temporal.server.executor.done.count,count,,,,,0,temporal,executor done count,,
temporal.server.executor.dropped.count,count,,,,,0,temporal,executor dropped count,,
temporal.server.executor.err.count,count,,,,,0,temporal,executor err count,,
temporal.server.fail_workflow_command.count,count,,,,,0,temporal,fail workflow command count,,
temporal.server.failed_workflow_tasks.count,count,,,,,0,temporal,failed workflow tasks count,,
temporal.server.finalizer.items_completed.count,count,,,,,0,temporal,finalizer items completed count,,
temporal.server.finalizer.items_unfinished.count,count,,,,,0,temporal,finalizer items unfinished count,,
temporal.server.finalizer.latency.bucket,count,,,,,0,temporal,finalizer latency bucket,,
temporal.server.finalizer.latency.count,count,,,,,0,temporal,finalizer latency count,,
temporal.server.finalizer.latency.sum,count,,millisecond,,,0,temporal,finalizer latency sum,,
temporal.server.force_loaded_task_queue_partition_unnecessarily_count.count,count,,,,,0,temporal,force loaded task queue partition unnecessarily count count,,
temporal.server.force_loaded_task_queue_partitions_count.count,count,,,,,0,temporal,force loaded task queue partitions count count,,
temporal.server.forward_poll.calls.count,count,,,,,0,temporal,forward poll calls count,,
temporal.server.forward_poll.errors.count,count,,,,,0,temporal,forward poll errors count,,
temporal.server.forward_poll.latency.bucket,count,,,,,0,temporal,forward poll latency bucket,,
temporal.server.forward_poll.latency.count,count,,,,,0,temporal,forward poll latency count,,
temporal.server.forward_poll.latency.sum,count,,millisecond,,,0,temporal,forward poll latency sum,,
temporal.server.forward_query.calls.count,count,,,,,0,temporal,forward query calls count,,
temporal.server.forward_query.errors.count,count,,,,,0,temporal,forward query errors count,,
temporal.server.forward_query.latency.bucket,count,,,,,0,temporal,forward query latency bucket,,
temporal.server.forward_query.latency.count,count,,,,,0,temporal,forward query latency count,,
temporal.server.forward_query.latency.sum,count,,millisecond,,,0,temporal,forward query latency sum,,
temporal.server.forward_task.calls.count,count,,,,,0,temporal,forward task calls count,,
temporal.server.forward_task.errors.count,count,,,,,0,temporal,forward task errors count,,
temporal.server.forward_task.latency.bucket,count,,,,,0,temporal,forward task latency bucket,,
temporal.server.forward_task.latency.count,count,,,,,0,temporal,forward task latency count,,
temporal.server.forward_task.latency.sum,count,,millisecond,,,0,temporal,forward task latency sum,,
temporal.server.forwarded.count,count,,,,,0,temporal,forwarded count,,
temporal.server.forwarded_per_tl.count,count,,,,,0,temporal,forwarded per tl count,,
temporal.server.generate_replication_tasks_latency.bucket,count,,,,,0,temporal,generate replication tasks latency bucket,,
temporal.server.generate_replication_tasks_latency.count,count,,,,,0,temporal,generate replication tasks latency count,,
temporal.server.generate_replication_tasks_latency.sum,count,,millisecond,,,0,temporal,generate replication tasks latency sum,,
temporal.server.get_dlq_replication_messages.bucket,count,,,,,0,temporal,get dlq replication messages bucket,,
temporal.server.get_dlq_replication_messages.count,count,,,,,0,temporal,get dlq replication messages count,,
