metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
silk.system.capacity.provisioned_volumes,gauge,,kibibyte,,Provisioned system capacity for volumes,0,silk,system provisioned volumes capacity,
silk.system.capacity.reserved,gauge,,kibibyte,,Reserved system capacity,0,silk,system reserved capacity,
silk.system.capacity.total,gauge,,kibibyte,,Total system capacity,0,silk,system total capacity,
silk.system.io_ops.avg,gauge,,operation,,Average system IO operations,0,silk,system io ops avg,
silk.system.io_ops.max,gauge,,operation,,Maximum system IO operations,0,silk,system io ops max,
silk.system.latency.inner,gauge,,millisecond,,System inner latency,0,silk,system inner latency,
silk.system.latency.outer,gauge,,millisecond,,System outer latency,0,silk,system outer latency,
silk.system.read.io_ops.avg,gauge,,operation,,Average system read IO operations,0,silk,system read avg io ops,
silk.system.read.latency.inner,gauge,,millisecond,,System inner read latency,0,silk,system read inner latency,
silk.system.read.latency.outer,gauge,,millisecond,,System outer read latency,0,silk,system read outer latency,
silk.system.read.throughput.avg,gauge,,megabyte,second,Average system read throughput,0,silk,system read avg throughput,
silk.system.throughput.avg,gauge,,megabyte,second,Average system throughput,0,silk,system throughput avg,
silk.system.throughput.max,gauge,,megabyte,second,Maximum system throughput,0,silk,system throughput max,
silk.system.views_count,gauge,,,,Host view count,0,silk,system views count,
silk.system.volumes_count,gauge,,,,Host volume count,0,silk,system volumes count,
silk.system.write.io_ops.avg,gauge,,operation,,Average system write IO operations,0,silk,system write avg io ops,
silk.system.write.latency.inner,gauge,,millisecond,,System inner write latency,0,silk,system write inner latency,
silk.system.write.latency.outer,gauge,,millisecond,,System outer write latency,0,silk,system write outer latency,
silk.system.write.throughput.avg,gauge,,megabyte,second,Average system write throughput,0,silk,system write avg throughput,
silk.volume.block_size.io_ops.avg,gauge,,operation,,Average volume IO operations tagged by block size,0,silk,volume blocksize avg io ops,
silk.volume.block_size.latency.inner,gauge,,millisecond,,Volume inner latency tagged by block size,0,silk,volume blocksize inner latency,
silk.volume.block_size.latency.outer,gauge,,millisecond,,Volume outer latency tagged by block size,0,silk,volume blocksize outer latency,
silk.volume.block_size.throughput.avg,gauge,,megabyte,second,Average volume throughput tagged by block size,0,silk,volume blocksize avg throughput,
silk.volume.compressed_ratio.avg,gauge,,,,Average compressed ratio,0,silk,volume compressed ratio,
silk.volume.io_ops.avg,gauge,,operation,,Average volume IO operations,0,silk,volume io ops avg,
silk.volume.io_ops.max,gauge,,operation,,Maximum volume IO operations,0,silk,volume io ops max,
silk.volume.latency.inner,gauge,,millisecond,,Volume inner latency,0,silk,volume inner latency,
silk.volume.latency.outer,gauge,,millisecond,,Volume outer latency,0,silk,volume outer latency,
silk.volume.logical_capacity,gauge,,kibibyte,,Volume logical capacity,0,silk,volume logical capacity,
silk.volume.no_dedup,gauge,,,,,0,silk,volume no dedup,
silk.volume.read.io_ops.avg,gauge,,operation,,Average volume IO read operations,0,silk,system read avg io ops,
silk.volume.read.latency.inner,gauge,,millisecond,,Volume inner read latency,0,silk,system read inner latency,
silk.volume.read.latency.outer,gauge,,millisecond,,Volume outer read latency,0,silk,system read outer latency,
silk.volume.read.throughput.avg,gauge,,megabyte,second,Average volume read throughput,0,silk,system read avg throughput,
silk.volume.size,gauge,,byte,,Volume size,0,silk,volume size,
silk.volume.snapshots_logical_capacity,gauge,,kibibyte,,Volume capacity for snapshots,0,silk,volume snapshot capacity,
silk.volume.stream_average_compressed_bytes,gauge,,kibibyte,,Average stream compressed size,0,silk,volume stream avg,
silk.volume.throughput.avg,gauge,,megabyte,second,Average volume throughput,0,silk,volume throughput avg,
silk.volume.throughput.max,gauge,,megabyte,second,Maximum volume throughput,0,silk,volume throughput max,
silk.volume.write.io_ops.avg,gauge,,operation,,Average volume IO write operations,0,silk,system write avg io ops,
silk.volume.write.latency.inner,gauge,,millisecond,,Volume inner write latency,0,silk,system write inner latency,
silk.volume.write.latency.outer,gauge,,millisecond,,Volume outer write latency,0,silk,system write outer latency,
silk.volume.write.throughput.avg,gauge,,megabyte,second,Average volume write throughput,0,silk,system write avg throughput,
